Sat Jan 11 00:16:14 2020       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 418.40.04    Driver Version: 418.40.04    CUDA Version: 10.1     |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp  Perf  Pwr:Usage/Cap|         Memory-Usage | GPU-Util  Compute M. |
|===============================+======================+======================|
|   0  Tesla V100-SXM2...  Off  | 00000000:89:00.0 Off |                    0 |
| N/A   30C    P0    55W / 300W |      0MiB / 32480MiB |      0%      Default |
+-------------------------------+----------------------+----------------------+
                                                                               
+-----------------------------------------------------------------------------+
| Processes:                                                       GPU Memory |
|  GPU       PID   Type   Process name                             Usage      |
|=============================================================================|
|  No running processes found                                                 |
+-----------------------------------------------------------------------------+
Using device: cuda
/users/40160005/gridware/share/python/3.6.4/lib/python3.6/site-packages/torch/optim/lr_scheduler.py:100: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule.See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  "https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate", UserWarning)
[10/252]: Loss: 1.3969 Acc: 0.7406 (8.03s)
[11/252]: Loss: 1.4268 Acc: 0.7358 (8.31s)
[12/252]: Loss: 1.3939 Acc: 0.7474 (8.58s)
[13/252]: Loss: 1.3604 Acc: 0.7452 (9.32s)
[14/252]: Loss: 1.3025 Acc: 0.7545 (9.59s)
[15/252]: Loss: 1.2986 Acc: 0.7479 (9.85s)
[16/252]: Loss: 1.2921 Acc: 0.7480 (10.15s)
[17/252]: Loss: 1.2613 Acc: 0.7500 (10.45s)
[18/252]: Loss: 1.2644 Acc: 0.7483 (10.74s)
[19/252]: Loss: 1.2336 Acc: 0.7516 (11.04s)
[20/252]: Loss: 1.2124 Acc: 0.7484 (11.28s)
[21/252]: Loss: 1.2347 Acc: 0.7515 (11.55s)
[22/252]: Loss: 1.2226 Acc: 0.7514 (11.81s)
[23/252]: Loss: 1.2107 Acc: 0.7527 (12.05s)
[24/252]: Loss: 1.2099 Acc: 0.7500 (12.37s)
[25/252]: Loss: 1.1820 Acc: 0.7525 (13.65s)
[26/252]: Loss: 1.1738 Acc: 0.7548 (13.90s)
[27/252]: Loss: 1.1543 Acc: 0.7558 (14.19s)
[28/252]: Loss: 1.1399 Acc: 0.7556 (14.48s)
[29/252]: Loss: 1.1296 Acc: 0.7554 (16.53s)
[30/252]: Loss: 1.1113 Acc: 0.7604 (16.73s)
[31/252]: Loss: 1.0936 Acc: 0.7641 (16.94s)
[32/252]: Loss: 1.1108 Acc: 0.7598 (17.18s)
[33/252]: Loss: 1.1172 Acc: 0.7614 (17.40s)
[34/252]: Loss: 1.0905 Acc: 0.7656 (17.66s)
[35/252]: Loss: 1.1054 Acc: 0.7652 (17.96s)
[36/252]: Loss: 1.0956 Acc: 0.7674 (18.28s)
[37/252]: Loss: 1.0766 Acc: 0.7703 (18.60s)
[38/252]: Loss: 1.0819 Acc: 0.7706 (18.88s)
[39/252]: Loss: 1.0795 Acc: 0.7708 (19.16s)
[40/252]: Loss: 1.0601 Acc: 0.7742 (19.41s)
[41/252]: Loss: 1.0616 Acc: 0.7713 (21.41s)
[42/252]: Loss: 1.0634 Acc: 0.7723 (21.57s)
[43/252]: Loss: 1.0536 Acc: 0.7754 (21.77s)
[44/252]: Loss: 1.0550 Acc: 0.7727 (21.95s)
[45/252]: Loss: 1.0428 Acc: 0.7750 (22.14s)
[46/252]: Loss: 1.0380 Acc: 0.7765 (22.35s)
[47/252]: Loss: 1.0345 Acc: 0.7773 (22.60s)
[48/252]: Loss: 1.0240 Acc: 0.7793 (22.82s)
[49/252]: Loss: 1.0229 Acc: 0.7793 (23.03s)
[50/252]: Loss: 1.0382 Acc: 0.7794 (23.29s)
[51/252]: Loss: 1.0398 Acc: 0.7782 (23.58s)
[52/252]: Loss: 1.0445 Acc: 0.7758 (23.84s)
[53/252]: Loss: 1.0446 Acc: 0.7748 (24.57s)
[54/252]: Loss: 1.0440 Acc: 0.7755 (24.81s)
[55/252]: Loss: 1.0596 Acc: 0.7739 (25.07s)
[56/252]: Loss: 1.0630 Acc: 0.7718 (25.36s)
[57/252]: Loss: 1.0640 Acc: 0.7703 (25.63s)
[58/252]: Loss: 1.0618 Acc: 0.7716 (25.87s)
[59/252]: Loss: 1.0537 Acc: 0.7728 (26.07s)
[60/252]: Loss: 1.0509 Acc: 0.7719 (26.34s)
[61/252]: Loss: 1.0408 Acc: 0.7731 (26.58s)
[62/252]: Loss: 1.0323 Acc: 0.7742 (26.90s)
[63/252]: Loss: 1.0317 Acc: 0.7733 (27.20s)
[64/252]: Loss: 1.0257 Acc: 0.7739 (27.49s)
[65/252]: Loss: 1.0276 Acc: 0.7721 (28.16s)
[66/252]: Loss: 1.0159 Acc: 0.7741 (28.45s)
[67/252]: Loss: 1.0094 Acc: 0.7738 (28.75s)
[68/252]: Loss: 1.0181 Acc: 0.7725 (29.00s)
[69/252]: Loss: 1.0178 Acc: 0.7726 (29.28s)
[70/252]: Loss: 1.0179 Acc: 0.7728 (29.46s)
[71/252]: Loss: 1.0184 Acc: 0.7716 (29.55s)
[72/252]: Loss: 1.0202 Acc: 0.7713 (29.64s)
[73/252]: Loss: 1.0144 Acc: 0.7714 (29.71s)
[74/252]: Loss: 1.0042 Acc: 0.7728 (29.77s)
[75/252]: Loss: 0.9992 Acc: 0.7729 (30.18s)
[76/252]: Loss: 0.9960 Acc: 0.7730 (33.17s)
[77/252]: Loss: 0.9937 Acc: 0.7727 (33.43s)
[78/252]: Loss: 1.0009 Acc: 0.7712 (33.73s)
[79/252]: Loss: 1.0015 Acc: 0.7722 (34.03s)
[80/252]: Loss: 1.0021 Acc: 0.7719 (34.28s)
[81/252]: Loss: 0.9948 Acc: 0.7735 (34.51s)
[82/252]: Loss: 0.9958 Acc: 0.7736 (34.74s)
[83/252]: Loss: 0.9931 Acc: 0.7737 (35.01s)
[84/252]: Loss: 0.9944 Acc: 0.7734 (35.24s)
[85/252]: Loss: 0.9886 Acc: 0.7743 (35.52s)
[86/252]: Loss: 0.9895 Acc: 0.7740 (35.75s)
[87/252]: Loss: 0.9891 Acc: 0.7744 (36.03s)
[88/252]: Loss: 0.9899 Acc: 0.7749 (36.34s)
[89/252]: Loss: 0.9981 Acc: 0.7749 (36.64s)
[90/252]: Loss: 1.0034 Acc: 0.7736 (36.90s)
[91/252]: Loss: 1.0149 Acc: 0.7730 (37.16s)
[92/252]: Loss: 1.0198 Acc: 0.7721 (37.40s)
[93/252]: Loss: 1.0161 Acc: 0.7722 (37.62s)
[94/252]: Loss: 1.0097 Acc: 0.7733 (37.92s)
[95/252]: Loss: 1.0108 Acc: 0.7737 (38.22s)
[96/252]: Loss: 1.0217 Acc: 0.7718 (38.50s)
[97/252]: Loss: 1.0180 Acc: 0.7726 (38.75s)
[98/252]: Loss: 1.0122 Acc: 0.7736 (39.01s)
[99/252]: Loss: 1.0089 Acc: 0.7740 (39.31s)
[100/252]: Loss: 1.0065 Acc: 0.7747 (39.58s)
[101/252]: Loss: 1.0041 Acc: 0.7754 (42.25s)
[102/252]: Loss: 1.0060 Acc: 0.7748 (42.46s)
[103/252]: Loss: 1.0087 Acc: 0.7740 (42.74s)
[104/252]: Loss: 1.0141 Acc: 0.7734 (42.97s)
[105/252]: Loss: 1.0188 Acc: 0.7729 (43.18s)
[106/252]: Loss: 1.0258 Acc: 0.7721 (43.40s)
[107/252]: Loss: 1.0239 Acc: 0.7725 (43.65s)
[108/252]: Loss: 1.0246 Acc: 0.7717 (43.88s)
[109/252]: Loss: 1.0252 Acc: 0.7712 (44.17s)
[110/252]: Loss: 1.0219 Acc: 0.7713 (44.44s)
[111/252]: Loss: 1.0200 Acc: 0.7711 (44.70s)
[112/252]: Loss: 1.0199 Acc: 0.7715 (44.99s)
[113/252]: Loss: 1.0204 Acc: 0.7716 (45.70s)
[114/252]: Loss: 1.0161 Acc: 0.7722 (45.98s)
[115/252]: Loss: 1.0164 Acc: 0.7715 (46.24s)
[116/252]: Loss: 1.0190 Acc: 0.7707 (46.49s)
[117/252]: Loss: 1.0152 Acc: 0.7708 (46.74s)
[118/252]: Loss: 1.0163 Acc: 0.7704 (47.00s)
[119/252]: Loss: 1.0166 Acc: 0.7700 (47.23s)
[120/252]: Loss: 1.0166 Acc: 0.7698 (47.49s)
[121/252]: Loss: 1.0157 Acc: 0.7696 (47.75s)
[122/252]: Loss: 1.0151 Acc: 0.7697 (48.01s)
[123/252]: Loss: 1.0207 Acc: 0.7691 (48.26s)
[124/252]: Loss: 1.0210 Acc: 0.7686 (48.55s)
[125/252]: Loss: 1.0177 Acc: 0.7688 (50.08s)
[126/252]: Loss: 1.0212 Acc: 0.7679 (50.32s)
[127/252]: Loss: 1.0195 Acc: 0.7685 (50.57s)
[128/252]: Loss: 1.0225 Acc: 0.7678 (50.80s)
[129/252]: Loss: 1.0200 Acc: 0.7679 (51.04s)
[130/252]: Loss: 1.0240 Acc: 0.7671 (51.34s)
[131/252]: Loss: 1.0237 Acc: 0.7677 (51.62s)
[132/252]: Loss: 1.0197 Acc: 0.7687 (51.87s)
[133/252]: Loss: 1.0193 Acc: 0.7686 (52.19s)
[134/252]: Loss: 1.0179 Acc: 0.7684 (52.45s)
[135/252]: Loss: 1.0187 Acc: 0.7683 (52.71s)
[136/252]: Loss: 1.0144 Acc: 0.7686 (52.96s)
[137/252]: Loss: 1.0138 Acc: 0.7687 (53.71s)
[138/252]: Loss: 1.0113 Acc: 0.7695 (54.02s)
[139/252]: Loss: 1.0097 Acc: 0.7696 (54.27s)
[140/252]: Loss: 1.0139 Acc: 0.7688 (54.56s)
[141/252]: Loss: 1.0155 Acc: 0.7686 (54.86s)
[142/252]: Loss: 1.0129 Acc: 0.7689 (55.13s)
[143/252]: Loss: 1.0156 Acc: 0.7684 (55.40s)
[144/252]: Loss: 1.0180 Acc: 0.7674 (55.72s)
[145/252]: Loss: 1.0207 Acc: 0.7675 (56.01s)
[146/252]: Loss: 1.0238 Acc: 0.7671 (56.26s)
[147/252]: Loss: 1.0254 Acc: 0.7672 (56.50s)
[148/252]: Loss: 1.0256 Acc: 0.7665 (56.77s)
[149/252]: Loss: 1.0274 Acc: 0.7661 (57.72s)
[150/252]: Loss: 1.0296 Acc: 0.7656 (60.44s)
[151/252]: Loss: 1.0324 Acc: 0.7653 (60.61s)
[152/252]: Loss: 1.0328 Acc: 0.7652 (60.81s)
[153/252]: Loss: 1.0280 Acc: 0.7661 (61.04s)
[154/252]: Loss: 1.0278 Acc: 0.7664 (61.30s)
[155/252]: Loss: 1.0264 Acc: 0.7663 (61.56s)
[156/252]: Loss: 1.0231 Acc: 0.7670 (61.79s)
[157/252]: Loss: 1.0248 Acc: 0.7669 (62.04s)
[158/252]: Loss: 1.0229 Acc: 0.7670 (62.31s)
[159/252]: Loss: 1.0213 Acc: 0.7671 (62.57s)
[160/252]: Loss: 1.0200 Acc: 0.7672 (62.80s)
[161/252]: Loss: 1.0221 Acc: 0.7673 (63.03s)
[162/252]: Loss: 1.0177 Acc: 0.7681 (64.53s)
[163/252]: Loss: 1.0154 Acc: 0.7680 (64.74s)
[164/252]: Loss: 1.0182 Acc: 0.7671 (64.99s)
[165/252]: Loss: 1.0190 Acc: 0.7672 (65.23s)
[166/252]: Loss: 1.0212 Acc: 0.7671 (65.45s)
[167/252]: Loss: 1.0234 Acc: 0.7668 (65.73s)
[168/252]: Loss: 1.0233 Acc: 0.7669 (66.00s)
[169/252]: Loss: 1.0216 Acc: 0.7672 (66.29s)
[170/252]: Loss: 1.0188 Acc: 0.7678 (66.53s)
[171/252]: Loss: 1.0204 Acc: 0.7674 (66.76s)
[172/252]: Loss: 1.0199 Acc: 0.7673 (67.02s)
[173/252]: Loss: 1.0195 Acc: 0.7672 (67.27s)
[174/252]: Loss: 1.0209 Acc: 0.7669 (69.15s)
[175/252]: Loss: 1.0220 Acc: 0.7668 (69.35s)
[176/252]: Loss: 1.0212 Acc: 0.7669 (69.56s)
[177/252]: Loss: 1.0228 Acc: 0.7669 (69.74s)
[178/252]: Loss: 1.0228 Acc: 0.7669 (69.93s)
[179/252]: Loss: 1.0206 Acc: 0.7669 (70.15s)
[180/252]: Loss: 1.0228 Acc: 0.7663 (70.38s)
[181/252]: Loss: 1.0261 Acc: 0.7662 (70.64s)
[182/252]: Loss: 1.0254 Acc: 0.7665 (70.83s)
[183/252]: Loss: 1.0306 Acc: 0.7657 (71.06s)
[184/252]: Loss: 1.0327 Acc: 0.7651 (71.35s)
[185/252]: Loss: 1.0310 Acc: 0.7654 (71.63s)
[186/252]: Loss: 1.0285 Acc: 0.7653 (73.61s)
[187/252]: Loss: 1.0325 Acc: 0.7647 (73.82s)
[188/252]: Loss: 1.0328 Acc: 0.7646 (74.05s)
[189/252]: Loss: 1.0292 Acc: 0.7654 (74.25s)
[190/252]: Loss: 1.0301 Acc: 0.7653 (74.46s)
[191/252]: Loss: 1.0284 Acc: 0.7654 (74.63s)
[192/252]: Loss: 1.0283 Acc: 0.7660 (74.89s)
[193/252]: Loss: 1.0288 Acc: 0.7659 (75.10s)
[194/252]: Loss: 1.0303 Acc: 0.7653 (75.34s)
[195/252]: Loss: 1.0306 Acc: 0.7654 (75.48s)
[196/252]: Loss: 1.0274 Acc: 0.7659 (75.56s)
[197/252]: Loss: 1.0291 Acc: 0.7662 (75.63s)
[198/252]: Loss: 1.0284 Acc: 0.7664 (78.18s)
[199/252]: Loss: 1.0276 Acc: 0.7663 (78.40s)
[200/252]: Loss: 1.0296 Acc: 0.7662 (78.60s)
[201/252]: Loss: 1.0286 Acc: 0.7665 (78.82s)
[202/252]: Loss: 1.0285 Acc: 0.7664 (79.01s)
[203/252]: Loss: 1.0259 Acc: 0.7668 (79.22s)
[204/252]: Loss: 1.0245 Acc: 0.7669 (79.41s)
[205/252]: Loss: 1.0273 Acc: 0.7662 (79.64s)
[206/252]: Loss: 1.0255 Acc: 0.7665 (79.85s)
[207/252]: Loss: 1.0258 Acc: 0.7663 (80.09s)
[208/252]: Loss: 1.0248 Acc: 0.7662 (80.41s)
[209/252]: Loss: 1.0244 Acc: 0.7664 (80.69s)
[210/252]: Loss: 1.0226 Acc: 0.7665 (81.41s)
[211/252]: Loss: 1.0204 Acc: 0.7667 (81.65s)
[212/252]: Loss: 1.0201 Acc: 0.7668 (81.85s)
[213/252]: Loss: 1.0199 Acc: 0.7669 (82.10s)
[214/252]: Loss: 1.0178 Acc: 0.7674 (82.38s)
[215/252]: Loss: 1.0164 Acc: 0.7677 (82.67s)
[216/252]: Loss: 1.0176 Acc: 0.7678 (82.96s)
[217/252]: Loss: 1.0170 Acc: 0.7680 (83.22s)
[218/252]: Loss: 1.0167 Acc: 0.7683 (83.48s)
[219/252]: Loss: 1.0160 Acc: 0.7683 (83.72s)
[220/252]: Loss: 1.0150 Acc: 0.7686 (83.96s)
[221/252]: Loss: 1.0135 Acc: 0.7688 (84.19s)
[222/252]: Loss: 1.0119 Acc: 0.7694 (85.02s)
[223/252]: Loss: 1.0121 Acc: 0.7693 (85.27s)
[224/252]: Loss: 1.0146 Acc: 0.7691 (85.56s)
[225/252]: Loss: 1.0126 Acc: 0.7694 (85.81s)
[226/252]: Loss: 1.0115 Acc: 0.7695 (86.07s)
[227/252]: Loss: 1.0120 Acc: 0.7694 (86.33s)
[228/252]: Loss: 1.0086 Acc: 0.7699 (86.57s)
[229/252]: Loss: 1.0074 Acc: 0.7699 (86.87s)
[230/252]: Loss: 1.0065 Acc: 0.7700 (87.14s)
[231/252]: Loss: 1.0131 Acc: 0.7696 (87.39s)
[232/252]: Loss: 1.0114 Acc: 0.7698 (87.65s)
[233/252]: Loss: 1.0122 Acc: 0.7697 (87.91s)
[234/252]: Loss: 1.0139 Acc: 0.7694 (89.61s)
[235/252]: Loss: 1.0133 Acc: 0.7697 (89.70s)
[236/252]: Loss: 1.0146 Acc: 0.7695 (89.79s)
[237/252]: Loss: 1.0153 Acc: 0.7690 (89.87s)
[238/252]: Loss: 1.0148 Acc: 0.7690 (89.94s)
[239/252]: Loss: 1.0167 Acc: 0.7690 (90.02s)
[240/252]: Loss: 1.0202 Acc: 0.7688 (90.10s)
[241/252]: Loss: 1.0195 Acc: 0.7688 (90.18s)
[242/252]: Loss: 1.0169 Acc: 0.7692 (90.25s)
[243/252]: Loss: 1.0161 Acc: 0.7694 (90.32s)
[244/252]: Loss: 1.0150 Acc: 0.7693 (90.39s)
[245/252]: Loss: 1.0149 Acc: 0.7694 (90.45s)
[246/252]: Loss: 1.0176 Acc: 0.7692 (90.51s)
[247/252]: Loss: 1.0167 Acc: 0.7690 (90.58s)
[248/252]: Loss: 1.0159 Acc: 0.7690 (90.64s)
[249/252]: Loss: 1.0163 Acc: 0.7691 (90.70s)
[250/252]: Loss: 1.0170 Acc: 0.7690 (90.77s)
[251/252]: Loss: 1.0153 Acc: 0.7692 (90.83s)
[252/252]: Loss: 1.0147 Acc: 0.7693 (90.85s)

Test Result: Loss: 1.0147 Acc: 0.7693 (90.85s)
Epoch 028 [1/255]: Loss: 0.4683 Acc: 0.9062 (3.62s)
Epoch 028 [2/255]: Loss: 0.3358 Acc: 0.9219 (4.08s)
Epoch 028 [3/255]: Loss: 0.2814 Acc: 0.9167 (6.16s)
Epoch 028 [4/255]: Loss: 0.2363 Acc: 0.9297 (6.53s)
Epoch 028 [5/255]: Loss: 0.2052 Acc: 0.9437 (9.58s)
Epoch 028 [6/255]: Loss: 0.1808 Acc: 0.9531 (9.85s)
Epoch 028 [7/255]: Loss: 0.1846 Acc: 0.9420 (10.13s)
Epoch 028 [8/255]: Loss: 0.1874 Acc: 0.9414 (10.41s)
Epoch 028 [9/255]: Loss: 0.1866 Acc: 0.9410 (10.68s)
Epoch 028 [10/255]: Loss: 0.1738 Acc: 0.9469 (11.03s)
Epoch 028 [11/255]: Loss: 0.1862 Acc: 0.9403 (11.35s)
Epoch 028 [12/255]: Loss: 0.1856 Acc: 0.9427 (11.68s)
Epoch 028 [13/255]: Loss: 0.1877 Acc: 0.9399 (12.02s)
Epoch 028 [14/255]: Loss: 0.1897 Acc: 0.9397 (12.34s)
Epoch 028 [15/255]: Loss: 0.1943 Acc: 0.9396 (12.68s)
Epoch 028 [16/255]: Loss: 0.1885 Acc: 0.9395 (13.06s)
Epoch 028 [17/255]: Loss: 0.1882 Acc: 0.9393 (14.30s)
Epoch 028 [18/255]: Loss: 0.1829 Acc: 0.9410 (14.58s)
Epoch 028 [19/255]: Loss: 0.1798 Acc: 0.9424 (14.84s)
Epoch 028 [20/255]: Loss: 0.1788 Acc: 0.9422 (15.13s)
Epoch 028 [21/255]: Loss: 0.1858 Acc: 0.9375 (15.40s)
Epoch 028 [22/255]: Loss: 0.1953 Acc: 0.9389 (15.73s)
Epoch 028 [23/255]: Loss: 0.1959 Acc: 0.9389 (16.04s)
Epoch 028 [24/255]: Loss: 0.1911 Acc: 0.9401 (16.39s)
Epoch 028 [25/255]: Loss: 0.1886 Acc: 0.9413 (16.73s)
Epoch 028 [26/255]: Loss: 0.1942 Acc: 0.9399 (17.05s)
Epoch 028 [27/255]: Loss: 0.2046 Acc: 0.9375 (17.42s)
Epoch 028 [28/255]: Loss: 0.2192 Acc: 0.9342 (17.77s)
Epoch 028 [29/255]: Loss: 0.2214 Acc: 0.9321 (18.11s)
Epoch 028 [30/255]: Loss: 0.2180 Acc: 0.9333 (18.46s)
Epoch 028 [31/255]: Loss: 0.2254 Acc: 0.9315 (18.78s)
Epoch 028 [32/255]: Loss: 0.2276 Acc: 0.9307 (19.10s)
Epoch 028 [33/255]: Loss: 0.2331 Acc: 0.9280 (19.44s)
Epoch 028 [34/255]: Loss: 0.2322 Acc: 0.9283 (19.81s)
Epoch 028 [35/255]: Loss: 0.2302 Acc: 0.9286 (20.15s)
Epoch 028 [36/255]: Loss: 0.2381 Acc: 0.9280 (20.37s)
Epoch 028 [37/255]: Loss: 0.2328 Acc: 0.9291 (20.68s)
Epoch 028 [38/255]: Loss: 0.2284 Acc: 0.9301 (21.05s)
Epoch 028 [39/255]: Loss: 0.2294 Acc: 0.9303 (21.37s)
Epoch 028 [40/255]: Loss: 0.2246 Acc: 0.9313 (21.74s)
Epoch 028 [41/255]: Loss: 0.2470 Acc: 0.9276 (22.19s)
Epoch 028 [42/255]: Loss: 0.2517 Acc: 0.9249 (22.56s)
Epoch 028 [43/255]: Loss: 0.2512 Acc: 0.9237 (22.95s)
Epoch 028 [44/255]: Loss: 0.2572 Acc: 0.9219 (23.30s)
Epoch 028 [45/255]: Loss: 0.2558 Acc: 0.9215 (23.68s)
Epoch 028 [46/255]: Loss: 0.2528 Acc: 0.9226 (24.04s)
Epoch 028 [47/255]: Loss: 0.2554 Acc: 0.9222 (24.42s)
Epoch 028 [48/255]: Loss: 0.2598 Acc: 0.9212 (24.81s)
Epoch 028 [49/255]: Loss: 0.2655 Acc: 0.9203 (25.15s)
Epoch 028 [50/255]: Loss: 0.2717 Acc: 0.9194 (25.50s)
Epoch 028 [51/255]: Loss: 0.2697 Acc: 0.9203 (25.90s)
Epoch 028 [52/255]: Loss: 0.2708 Acc: 0.9213 (26.25s)
Epoch 028 [53/255]: Loss: 0.2737 Acc: 0.9198 (26.64s)
Epoch 028 [54/255]: Loss: 0.2777 Acc: 0.9178 (26.99s)
Epoch 028 [55/255]: Loss: 0.2803 Acc: 0.9170 (27.37s)
Epoch 028 [56/255]: Loss: 0.2832 Acc: 0.9174 (27.74s)
Epoch 028 [57/255]: Loss: 0.2823 Acc: 0.9172 (28.12s)
Epoch 028 [58/255]: Loss: 0.2847 Acc: 0.9159 (28.49s)
Epoch 028 [59/255]: Loss: 0.2835 Acc: 0.9163 (28.87s)
Epoch 028 [60/255]: Loss: 0.2856 Acc: 0.9161 (29.23s)
Epoch 028 [61/255]: Loss: 0.2863 Acc: 0.9160 (29.59s)
Epoch 028 [62/255]: Loss: 0.2858 Acc: 0.9163 (29.90s)
Epoch 028 [63/255]: Loss: 0.2855 Acc: 0.9162 (30.31s)
Epoch 028 [64/255]: Loss: 0.2833 Acc: 0.9165 (30.67s)
Epoch 028 [65/255]: Loss: 0.2799 Acc: 0.9178 (31.11s)
Epoch 028 [66/255]: Loss: 0.2814 Acc: 0.9171 (31.44s)
Epoch 028 [67/255]: Loss: 0.2790 Acc: 0.9174 (31.78s)
Epoch 028 [68/255]: Loss: 0.2762 Acc: 0.9182 (32.12s)
Epoch 028 [69/255]: Loss: 0.2752 Acc: 0.9185 (32.52s)
Epoch 028 [70/255]: Loss: 0.2739 Acc: 0.9187 (32.90s)
Epoch 028 [71/255]: Loss: 0.2735 Acc: 0.9181 (33.30s)
Epoch 028 [72/255]: Loss: 0.2733 Acc: 0.9171 (33.70s)
Epoch 028 [73/255]: Loss: 0.2790 Acc: 0.9157 (34.06s)
Epoch 028 [74/255]: Loss: 0.2800 Acc: 0.9151 (34.44s)
Epoch 028 [75/255]: Loss: 0.2789 Acc: 0.9154 (34.87s)
Epoch 028 [76/255]: Loss: 0.2808 Acc: 0.9153 (35.28s)
Epoch 028 [77/255]: Loss: 0.2798 Acc: 0.9152 (35.70s)
Epoch 028 [78/255]: Loss: 0.2788 Acc: 0.9155 (36.19s)
Epoch 028 [79/255]: Loss: 0.2771 Acc: 0.9157 (36.55s)
Epoch 028 [80/255]: Loss: 0.2764 Acc: 0.9160 (36.92s)
Epoch 028 [81/255]: Loss: 0.2753 Acc: 0.9159 (37.28s)
Epoch 028 [82/255]: Loss: 0.2793 Acc: 0.9146 (37.63s)
Epoch 028 [83/255]: Loss: 0.2816 Acc: 0.9149 (37.98s)
Epoch 028 [84/255]: Loss: 0.2803 Acc: 0.9152 (38.38s)
Epoch 028 [85/255]: Loss: 0.2816 Acc: 0.9151 (38.74s)
Epoch 028 [86/255]: Loss: 0.2805 Acc: 0.9157 (39.08s)
Epoch 028 [87/255]: Loss: 0.2822 Acc: 0.9156 (39.48s)
Epoch 028 [88/255]: Loss: 0.2815 Acc: 0.9155 (39.88s)
Epoch 028 [89/255]: Loss: 0.2819 Acc: 0.9147 (40.30s)
Epoch 028 [90/255]: Loss: 0.2845 Acc: 0.9142 (40.85s)
Epoch 028 [91/255]: Loss: 0.2874 Acc: 0.9135 (41.24s)
Epoch 028 [92/255]: Loss: 0.2901 Acc: 0.9127 (41.62s)
Epoch 028 [93/255]: Loss: 0.2945 Acc: 0.9120 (41.98s)
Epoch 028 [94/255]: Loss: 0.2941 Acc: 0.9122 (42.34s)
Epoch 028 [95/255]: Loss: 0.2954 Acc: 0.9112 (42.71s)
Epoch 028 [96/255]: Loss: 0.2956 Acc: 0.9115 (43.07s)
Epoch 028 [97/255]: Loss: 0.2965 Acc: 0.9108 (43.48s)
Epoch 028 [98/255]: Loss: 0.2953 Acc: 0.9114 (43.83s)
Epoch 028 [99/255]: Loss: 0.2952 Acc: 0.9113 (44.23s)
Epoch 028 [100/255]: Loss: 0.2933 Acc: 0.9116 (44.63s)
Epoch 028 [101/255]: Loss: 0.2923 Acc: 0.9115 (45.02s)
Epoch 028 [102/255]: Loss: 0.2907 Acc: 0.9121 (45.43s)
Epoch 028 [103/255]: Loss: 0.2888 Acc: 0.9126 (45.82s)
Epoch 028 [104/255]: Loss: 0.2897 Acc: 0.9123 (46.19s)
Epoch 028 [105/255]: Loss: 0.2912 Acc: 0.9122 (46.47s)
Epoch 028 [106/255]: Loss: 0.2915 Acc: 0.9124 (46.70s)
Epoch 028 [107/255]: Loss: 0.2918 Acc: 0.9127 (47.08s)
Epoch 028 [108/255]: Loss: 0.2923 Acc: 0.9123 (47.47s)
Epoch 028 [109/255]: Loss: 0.2917 Acc: 0.9126 (47.84s)
Epoch 028 [110/255]: Loss: 0.2909 Acc: 0.9122 (48.21s)
Epoch 028 [111/255]: Loss: 0.2893 Acc: 0.9127 (48.62s)
Epoch 028 [112/255]: Loss: 0.2930 Acc: 0.9118 (49.00s)
Epoch 028 [113/255]: Loss: 0.2921 Acc: 0.9118 (49.39s)
Epoch 028 [114/255]: Loss: 0.2940 Acc: 0.9109 (49.82s)
Epoch 028 [115/255]: Loss: 0.2962 Acc: 0.9101 (50.22s)
Epoch 028 [116/255]: Loss: 0.3003 Acc: 0.9092 (50.60s)
Epoch 028 [117/255]: Loss: 0.2999 Acc: 0.9089 (50.95s)
Epoch 028 [118/255]: Loss: 0.2997 Acc: 0.9086 (51.30s)
Epoch 028 [119/255]: Loss: 0.2998 Acc: 0.9089 (52.42s)
Epoch 028 [120/255]: Loss: 0.3002 Acc: 0.9083 (52.79s)
Epoch 028 [121/255]: Loss: 0.2992 Acc: 0.9083 (53.14s)
Epoch 028 [122/255]: Loss: 0.2984 Acc: 0.9083 (53.47s)
Epoch 028 [123/255]: Loss: 0.2973 Acc: 0.9085 (53.81s)
Epoch 028 [124/255]: Loss: 0.2968 Acc: 0.9085 (54.11s)
Epoch 028 [125/255]: Loss: 0.2956 Acc: 0.9087 (54.46s)
Epoch 028 [126/255]: Loss: 0.2955 Acc: 0.9090 (54.78s)
Epoch 028 [127/255]: Loss: 0.2938 Acc: 0.9094 (55.13s)
Epoch 028 [128/255]: Loss: 0.2926 Acc: 0.9099 (55.47s)
Epoch 028 [129/255]: Loss: 0.2919 Acc: 0.9101 (55.80s)
Epoch 028 [130/255]: Loss: 0.2908 Acc: 0.9103 (56.14s)
Epoch 028 [131/255]: Loss: 0.2927 Acc: 0.9098 (56.51s)
Epoch 028 [132/255]: Loss: 0.2917 Acc: 0.9098 (56.82s)
